timestamp,building_id,y_true,y_pred,over_flag,under_flag,anomaly_point
2025-10-02 08:15:00+00:00,8391,20.00000000043656,19.765693298676155,0,0,0
2025-10-02 08:30:00+00:00,8391,29.99999999974534,19.663887349159808,0,0,0
2025-10-02 08:45:00+00:00,8391,29.99999999974534,19.9442687645275,0,0,0
2025-10-02 09:00:00+00:00,8391,20.00000000043656,19.99647335917634,0,0,0
2025-10-02 09:15:00+00:00,8391,10.00000000021828,19.746113990641746,0,0,0
2025-10-02 09:30:00+00:00,8391,19.999999999527063,19.330299584019286,0,0,0
2025-10-02 09:45:00+00:00,8391,20.00000000043656,11.170603934777995,0,0,0
2025-10-02 10:00:00+00:00,8391,19.999999999527063,10.462957207963251,0,0,0
2025-10-02 10:15:00+00:00,8391,29.99999999974534,10.444974214504002,0,0,0
2025-10-02 10:30:00+00:00,8391,30.00000000065484,19.859265995715997,0,0,0
2025-10-02 10:45:00+00:00,8391,29.99999999974534,19.927472201527856,0,0,0
2025-10-02 11:00:00+00:00,8391,10.00000000021828,10.427427989587663,0,0,0
2025-10-02 11:15:00+00:00,8391,10.00000000021828,9.696328735969484,0,0,0
2025-10-02 11:30:00+00:00,8391,9.999999999308784,9.436088099561388,0,0,0
2025-10-02 11:45:00+00:00,8391,0.0,9.68896840016894,0,0,0
2025-10-02 12:00:00+00:00,8391,10.00000000021828,9.76664433531245,0,0,0
2025-10-02 12:15:00+00:00,8391,0.0,4.226218824220156,0,0,0
2025-10-02 12:30:00+00:00,8391,10.00000000021828,9.628036913596656,0,0,0
2025-10-02 12:45:00+00:00,8391,0.0,0.6726178446657478,0,0,0
2025-10-02 13:00:00+00:00,8391,0.0,9.810810899788052,0,0,0
2025-10-02 13:15:00+00:00,8391,10.00000000021828,9.77108274746584,0,0,0
2025-10-02 13:30:00+00:00,8391,19.999999999527063,12.943617029150433,0,0,0
2025-10-02 13:45:00+00:00,8391,20.00000000043656,19.30641297711568,0,0,0
2025-10-02 14:00:00+00:00,8391,19.999999999527063,19.267702710573868,0,0,0
2025-10-02 14:15:00+00:00,8391,20.00000000043656,19.440557997496747,0,0,0
2025-10-02 14:30:00+00:00,8391,9.999999999308784,9.892576163135884,0,0,0
2025-10-02 14:45:00+00:00,8391,0.0,0.2584785446709308,0,0,0
2025-10-02 15:00:00+00:00,8391,0.0,0.1871115574150099,0,0,0
2025-10-02 15:15:00+00:00,8391,0.0,0.2016589278612919,0,0,0
2025-10-02 15:30:00+00:00,8391,0.0,0.2398033806088761,0,0,0
2025-10-02 15:45:00+00:00,8391,10.00000000021828,0.2978075666485296,0,0,0
2025-10-02 16:00:00+00:00,8391,0.0,0.1126739549483204,0,0,0
2025-10-02 16:15:00+00:00,8391,0.0,0.4535320964593818,0,0,0
2025-10-02 16:30:00+00:00,8391,0.0,2.4658910434945867,0,0,0
2025-10-02 16:45:00+00:00,8391,0.0,0.4343953474599331,0,0,0
2025-10-02 17:00:00+00:00,8391,0.0,0.3648374753618668,0,0,0
2025-10-02 17:15:00+00:00,8391,0.0,0.2759145434351033,0,0,0
2025-10-02 17:30:00+00:00,8391,10.00000000021828,0.2633574478264044,0,0,0
2025-10-02 17:45:00+00:00,8391,10.00000000021828,0.119977419844842,0,0,0
2025-10-02 18:00:00+00:00,8391,19.999999999527063,10.27016794536814,0,0,0
2025-10-02 18:15:00+00:00,8391,10.00000000021828,10.216956425513128,0,0,0
2025-10-02 18:30:00+00:00,8391,10.00000000021828,10.079198551701824,0,0,0
2025-10-02 18:45:00+00:00,8391,9.999999999308784,9.88065808968514,0,0,0
2025-10-02 19:00:00+00:00,8391,0.0,0.2658126164539816,0,0,0
2025-10-02 19:15:00+00:00,8391,10.00000000021828,0.0539740826499759,0,0,0
2025-10-02 19:30:00+00:00,8391,0.0,0.0348406425031235,0,0,0
2025-10-02 19:45:00+00:00,8391,0.0,0.439724254568711,0,0,0
2025-10-02 20:00:00+00:00,8391,0.0,0.5259860417936846,0,0,0
2025-10-02 20:15:00+00:00,8391,10.00000000021828,0.6365596234810855,0,0,0
2025-10-02 20:30:00+00:00,8391,0.0,0.0659033234782384,0,0,0
2025-10-02 20:45:00+00:00,8391,0.0,0.3389299867341453,0,0,0
2025-10-02 21:00:00+00:00,8391,10.00000000021828,9.23358632057526,0,0,0
2025-10-02 21:15:00+00:00,8391,0.0,0.0948491660039039,0,0,0
2025-10-02 21:30:00+00:00,8391,0.0,0.559961340268023,0,0,0
2025-10-02 21:45:00+00:00,8391,10.00000000021828,9.078755594572392,0,0,0
2025-10-02 22:00:00+00:00,8391,0.0,0.1127823198708988,0,0,0
2025-10-02 22:15:00+00:00,8391,9.999999999308784,8.532527519282759,0,0,0
2025-10-02 22:30:00+00:00,8391,0.0,0.260230582121471,0,0,0
2025-10-02 22:45:00+00:00,8391,10.00000000021828,8.84611575210895,0,0,0
2025-10-02 23:00:00+00:00,8391,10.00000000021828,0.2430667364834686,0,0,0
2025-10-02 23:15:00+00:00,8391,10.00000000021828,0.2614623025010072,0,0,0
2025-10-02 23:30:00+00:00,8391,9.999999999308784,0.489017886144623,0,0,0
2025-10-02 23:45:00+00:00,8391,10.00000000021828,0.608887689205579,0,0,0
2025-10-03 00:00:00+00:00,8391,10.00000000021828,9.363974966044662,0,0,0
2025-10-03 00:15:00+00:00,8391,0.0,9.540213968355378,0,0,0
2025-10-03 00:30:00+00:00,8391,10.00000000021828,9.727194333411742,0,0,0
2025-10-03 00:45:00+00:00,8391,9.999999999308784,9.384172409104998,0,0,0
2025-10-03 01:00:00+00:00,8391,0.0,9.56409250993078,0,0,0
2025-10-03 01:15:00+00:00,8391,10.00000000021828,9.892202676398908,0,0,0
2025-10-03 01:30:00+00:00,8391,0.0,9.540937159451287,0,0,0
2025-10-03 01:45:00+00:00,8391,10.00000000021828,9.70506162518826,0,0,0
2025-10-03 02:00:00+00:00,8391,10.00000000021828,5.984314783868501,0,0,0
2025-10-03 02:15:00+00:00,8391,0.0,6.373831257256697,0,0,0
2025-10-03 02:30:00+00:00,8391,9.999999999308784,9.600668773350288,0,0,0
2025-10-03 02:45:00+00:00,8391,10.00000000021828,1.4096068559080326,0,0,0
2025-10-03 03:00:00+00:00,8391,10.00000000021828,9.455221126101666,0,0,0
2025-10-03 03:15:00+00:00,8391,10.00000000021828,1.0235233170900688,0,0,0
2025-10-03 03:30:00+00:00,8391,0.0,9.588330062013044,0,0,0
2025-10-03 03:45:00+00:00,8391,9.999999999308784,9.675245968035949,0,0,0
2025-10-03 04:00:00+00:00,8391,10.00000000021828,9.5808142101404,0,0,0
2025-10-03 04:15:00+00:00,8391,0.0,9.558732582328895,0,0,0
2025-10-03 04:30:00+00:00,8391,10.00000000021828,9.587943133062389,0,0,0
2025-10-03 04:45:00+00:00,8391,10.00000000021828,9.602720468764218,0,0,0
2025-10-03 05:00:00+00:00,8391,0.0,9.566573735772565,0,0,0
2025-10-03 05:15:00+00:00,8391,9.999999999308784,9.610505164910435,0,0,0
2025-10-03 05:30:00+00:00,8391,0.0,9.490180601420567,0,0,0
2025-10-03 05:45:00+00:00,8391,10.00000000021828,9.683512102235143,0,0,0
2025-10-03 06:00:00+00:00,8391,10.00000000021828,9.179671049133354,0,0,0
2025-10-03 06:15:00+00:00,8391,20.00000000043656,10.747495989816809,0,0,0
2025-10-03 06:30:00+00:00,8391,9.999999999308784,19.223567580197944,0,0,0
2025-10-03 06:45:00+00:00,8391,20.00000000043656,19.679396768498904,0,0,0
2025-10-03 07:00:00+00:00,8391,19.999999999527063,19.202845063591,0,0,0
2025-10-03 07:15:00+00:00,8391,20.00000000043656,19.09418813477088,0,0,0
2025-10-03 07:30:00+00:00,8391,10.00000000021828,18.945422121973223,0,0,0
2025-10-03 07:45:00+00:00,8391,9.999999999308784,9.897224480625953,0,0,0
2025-10-03 08:00:00+00:00,8391,10.00000000021828,9.912634427583823,0,0,0
2025-10-03 08:15:00+00:00,8391,0.0,2.6064726093915507,0,0,0
2025-10-03 08:30:00+00:00,8391,0.0,8.78279589437091,0,0,0
2025-10-03 08:45:00+00:00,8391,10.00000000021828,3.417401240784555,0,0,0
2025-10-03 09:00:00+00:00,8391,0.0,0.3291374374709175,0,0,0
2025-10-03 09:15:00+00:00,8391,10.00000000021828,0.9117635117463508,0,0,0
2025-10-03 09:30:00+00:00,8391,0.0,0.2125210637267613,0,0,0
2025-10-03 09:45:00+00:00,8391,0.0,0.2250980124510473,0,0,0
2025-10-03 10:00:00+00:00,8391,9.999999999308784,3.869775159760247,0,0,0
2025-10-03 10:15:00+00:00,8391,0.0,0.3271719790278169,0,0,0
2025-10-03 10:30:00+00:00,8391,10.00000000021828,10.17093400833673,0,0,0
2025-10-03 10:45:00+00:00,8391,20.00000000043656,10.8967899714071,0,0,0
2025-10-03 11:00:00+00:00,8391,19.999999999527063,11.248739386826031,0,0,0
2025-10-03 11:15:00+00:00,8391,10.00000000021828,10.640674853778616,0,0,0
2025-10-03 11:30:00+00:00,8391,19.999999999527063,9.967666229974206,0,0,0
2025-10-03 11:45:00+00:00,8391,0.0,-0.1201782744912449,0,0,0
2025-10-03 12:00:00+00:00,8391,0.0,0.0120600195803337,0,0,0
2025-10-03 12:15:00+00:00,8391,0.0,-0.0214503851040124,0,0,0
2025-10-03 12:30:00+00:00,8391,10.00000000021828,-0.0497981525226212,0,0,0
2025-10-03 12:45:00+00:00,8391,0.0,-0.0636878885150888,0,0,0
2025-10-03 13:00:00+00:00,8391,0.0,0.0523502632375993,0,0,0
2025-10-03 13:15:00+00:00,8391,0.0,0.1649703702567464,0,0,0
2025-10-03 13:30:00+00:00,8391,0.0,0.185261081599684,0,0,0
2025-10-03 13:45:00+00:00,8391,0.0,0.2588673348511729,0,0,0
2025-10-03 14:00:00+00:00,8391,10.00000000021828,0.1073996439074065,0,0,0
2025-10-03 14:15:00+00:00,8391,0.0,0.1139594441825693,0,0,0
2025-10-03 14:30:00+00:00,8391,10.00000000021828,3.321790290544463,0,0,0
2025-10-03 14:45:00+00:00,8391,10.00000000021828,10.501252213504037,0,0,0
2025-10-03 15:00:00+00:00,8391,19.999999999527063,10.927172889976651,0,0,0
2025-10-03 15:15:00+00:00,8391,10.00000000021828,14.44847946817641,0,0,0
2025-10-03 15:30:00+00:00,8391,19.999999999527063,17.007192226899964,0,0,0
2025-10-03 15:45:00+00:00,8391,10.00000000021828,10.020699278592222,0,0,0
2025-10-03 16:00:00+00:00,8391,0.0,0.0884465362271367,0,0,0
2025-10-03 16:15:00+00:00,8391,0.0,-0.0952775042664058,0,0,0
2025-10-03 16:30:00+00:00,8391,0.0,-0.0513789568512272,0,0,0
2025-10-03 16:45:00+00:00,8391,0.0,-0.0064530107044262,0,0,0
2025-10-03 17:00:00+00:00,8391,0.0,0.0383720154381403,0,0,0
2025-10-03 17:15:00+00:00,8391,0.0,0.1084336603442235,0,0,0
2025-10-03 17:30:00+00:00,8391,0.0,0.1205821126570914,0,0,0
2025-10-03 17:45:00+00:00,8391,10.00000000021828,0.1360361087151744,0,0,0
2025-10-03 18:00:00+00:00,8391,0.0,0.0914236763520186,0,0,0
2025-10-03 18:15:00+00:00,8391,0.0,0.210864155788407,0,0,0
2025-10-03 18:30:00+00:00,8391,0.0,0.2728910793738528,0,0,0
2025-10-03 18:45:00+00:00,8391,10.00000000021828,0.2566586757421323,0,0,0
2025-10-03 19:00:00+00:00,8391,0.0,0.5442740701017943,0,0,0
2025-10-03 19:15:00+00:00,8391,0.0,0.3233370188669529,0,0,0
2025-10-03 19:30:00+00:00,8391,9.999999999308784,0.3086506766115615,0,0,0
2025-10-03 19:45:00+00:00,8391,0.0,0.8739152013062732,0,0,0
2025-10-03 20:00:00+00:00,8391,0.0,0.2796949075281034,0,0,0
2025-10-03 20:15:00+00:00,8391,0.0,0.6018944292401027,0,0,0
2025-10-03 20:30:00+00:00,8391,0.0,0.2178077829649165,0,0,0
2025-10-03 20:45:00+00:00,8391,0.0,0.2085537494619842,0,0,0
2025-10-03 21:00:00+00:00,8391,10.00000000021828,0.2770039831529338,0,0,0
2025-10-03 21:15:00+00:00,8391,0.0,-0.0368357224706912,0,0,0
2025-10-03 21:30:00+00:00,8391,0.0,0.0564623398035308,0,0,0
2025-10-03 21:45:00+00:00,8391,0.0,0.1745395719696212,0,0,0
2025-10-03 22:00:00+00:00,8391,10.00000000021828,0.2242782442199402,0,0,0
2025-10-03 22:15:00+00:00,8391,0.0,0.0297640354049306,0,0,0
2025-10-03 22:30:00+00:00,8391,0.0,0.0246923915856331,0,0,0
2025-10-03 22:45:00+00:00,8391,0.0,0.1752733100331855,0,0,0
2025-10-03 23:00:00+00:00,8391,10.00000000021828,0.2574544547919064,0,0,0
2025-10-03 23:15:00+00:00,8391,0.0,-0.0170512655752208,0,0,0
2025-10-03 23:30:00+00:00,8391,0.0,0.13938797639676,0,0,0
2025-10-03 23:45:00+00:00,8391,0.0,0.2976826574629623,0,0,0
2025-10-04 00:00:00+00:00,8391,9.999999999308784,0.307057464085716,0,0,0
2025-10-04 00:15:00+00:00,8391,0.0,0.3356112075785393,0,0,0
2025-10-04 00:30:00+00:00,8391,0.0,0.2112943066261223,0,0,0
2025-10-04 00:45:00+00:00,8391,0.0,0.2979275125552014,0,0,0
2025-10-04 01:00:00+00:00,8391,10.00000000021828,0.4244224657301263,0,0,0
