timestamp,building_id,y_true,y_pred,over_flag,under_flag,anomaly_point
2025-10-02 08:15:00+00:00,271,69.99999999970896,65.49915111817312,0,0,0
2025-10-02 08:30:00+00:00,271,60.00000000130967,62.20052909254444,0,0,0
2025-10-02 08:45:00+00:00,271,59.99999999949068,61.844465960192565,0,0,0
2025-10-02 09:00:00+00:00,271,59.99999999949068,57.09732377015748,0,0,0
2025-10-02 09:15:00+00:00,271,59.99999999949068,56.07824006077041,0,0,0
2025-10-02 09:30:00+00:00,271,50.000000001091394,55.41103514471427,0,0,0
2025-10-02 09:45:00+00:00,271,59.99999999949068,52.36883691777024,0,0,0
2025-10-02 10:00:00+00:00,271,40.00000000087312,49.75029440300784,0,0,0
2025-10-02 10:15:00+00:00,271,49.9999999992724,50.22005823885673,0,0,0
2025-10-02 10:30:00+00:00,271,40.00000000087312,47.92841864572105,0,0,0
2025-10-02 10:45:00+00:00,271,49.9999999992724,48.16566645707181,0,0,0
2025-10-02 11:00:00+00:00,271,30.00000000065484,39.780001262086095,0,0,0
2025-10-02 11:15:00+00:00,271,39.999999999054126,39.761828291059146,0,0,0
2025-10-02 11:30:00+00:00,271,30.00000000065484,30.4829560190545,0,0,0
2025-10-02 11:45:00+00:00,271,29.999999998835847,30.475464980281178,0,0,0
2025-10-02 12:00:00+00:00,271,30.00000000065484,30.09765276007898,0,0,0
2025-10-02 12:15:00+00:00,271,20.00000000043656,29.80773558623247,0,0,0
2025-10-02 12:30:00+00:00,271,20.00000000043656,29.792973636310435,0,0,0
2025-10-02 12:45:00+00:00,271,29.999999998835847,27.14512352102205,0,0,0
2025-10-02 13:00:00+00:00,271,10.00000000021828,20.521411515596284,0,0,0
2025-10-02 13:15:00+00:00,271,30.00000000065484,20.42819416610804,0,0,0
2025-10-02 13:30:00+00:00,271,19.999999998617568,19.609901305128894,0,0,0
2025-10-02 13:45:00+00:00,271,10.00000000021828,19.924698164478404,0,0,0
2025-10-02 14:00:00+00:00,271,20.00000000043656,20.252252855289324,0,0,0
2025-10-02 14:15:00+00:00,271,20.00000000043656,19.683910126677866,0,0,0
2025-10-02 14:30:00+00:00,271,20.00000000043656,19.023513853758736,0,0,0
2025-10-02 14:45:00+00:00,271,19.999999998617568,19.00420770400333,0,0,0
2025-10-02 15:00:00+00:00,271,10.00000000021828,19.8286469110924,0,0,0
2025-10-02 15:15:00+00:00,271,20.00000000043656,19.911378529035915,0,0,0
2025-10-02 15:30:00+00:00,271,10.00000000021828,20.04811606698725,0,0,0
2025-10-02 15:45:00+00:00,271,20.00000000043656,19.937028182686756,0,0,0
2025-10-02 16:00:00+00:00,271,10.00000000021828,15.463451033757451,0,0,0
2025-10-02 16:15:00+00:00,271,19.999999998617568,19.78485586994336,0,0,0
2025-10-02 16:30:00+00:00,271,20.00000000043656,14.835826978760425,0,0,0
2025-10-02 16:45:00+00:00,271,10.00000000021828,19.261436404132763,0,0,0
2025-10-02 17:00:00+00:00,271,20.00000000043656,20.30100442460524,0,0,0
2025-10-02 17:15:00+00:00,271,19.999999998617568,19.8732418966096,0,0,0
2025-10-02 17:30:00+00:00,271,10.00000000021828,20.28696698169118,0,0,0
2025-10-02 17:45:00+00:00,271,20.00000000043656,20.333053092595996,0,0,0
2025-10-02 18:00:00+00:00,271,20.00000000043656,20.22917869484648,0,0,0
2025-10-02 18:15:00+00:00,271,20.00000000043656,20.157806619409754,0,0,0
2025-10-02 18:30:00+00:00,271,19.999999998617568,20.360701122247693,0,0,0
2025-10-02 18:45:00+00:00,271,20.00000000043656,20.456029782778984,0,0,0
2025-10-02 19:00:00+00:00,271,20.00000000043656,20.449617369366276,0,0,0
2025-10-02 19:15:00+00:00,271,20.00000000043656,20.43495782664351,0,0,0
2025-10-02 19:30:00+00:00,271,29.999999998835847,20.63926784581539,0,0,0
2025-10-02 19:45:00+00:00,271,30.00000000065484,20.36944784555796,0,0,0
2025-10-02 20:00:00+00:00,271,20.00000000043656,28.81901896119941,0,0,0
2025-10-02 20:15:00+00:00,271,19.999999998617568,29.243971512213008,0,0,0
2025-10-02 20:30:00+00:00,271,30.00000000065484,20.8355097090068,0,0,0
2025-10-02 20:45:00+00:00,271,20.00000000043656,20.48694335788802,0,0,0
2025-10-02 21:00:00+00:00,271,30.00000000065484,20.97463419607027,0,0,0
2025-10-02 21:15:00+00:00,271,19.999999998617568,20.59416656676157,0,0,0
2025-10-02 21:30:00+00:00,271,30.00000000065484,28.285545405403667,0,0,0
2025-10-02 21:45:00+00:00,271,20.00000000043656,20.71980967243229,0,0,0
2025-10-02 22:00:00+00:00,271,29.999999998835847,29.12896870596256,0,0,0
2025-10-02 22:15:00+00:00,271,20.00000000043656,20.864338771218392,0,0,0
2025-10-02 22:30:00+00:00,271,30.00000000065484,30.056714285821965,0,0,0
2025-10-02 22:45:00+00:00,271,29.999999998835847,30.014347374696523,0,0,0
2025-10-02 23:00:00+00:00,271,30.00000000065484,30.014906785986035,0,0,0
2025-10-02 23:15:00+00:00,271,30.00000000065484,30.21705476905354,0,0,0
2025-10-02 23:30:00+00:00,271,29.999999998835847,30.219257480914635,0,0,0
2025-10-02 23:45:00+00:00,271,30.00000000065484,30.351107228522885,0,0,0
2025-10-03 00:00:00+00:00,271,30.00000000065484,30.285315866908476,0,0,0
2025-10-03 00:15:00+00:00,271,39.999999999054126,30.53885790786391,0,0,0
2025-10-03 00:30:00+00:00,271,40.00000000087312,30.221431001938555,0,0,0
2025-10-03 00:45:00+00:00,271,49.9999999992724,33.11597048952044,0,0,0
2025-10-03 01:00:00+00:00,271,30.00000000065484,31.4450075321336,0,0,0
2025-10-03 01:15:00+00:00,271,49.9999999992724,39.82825706570832,0,0,0
2025-10-03 01:30:00+00:00,271,40.00000000087312,38.161513859177695,0,0,0
2025-10-03 01:45:00+00:00,271,39.999999999054126,39.69594122178186,0,0,0
2025-10-03 02:00:00+00:00,271,40.00000000087312,39.49031139393892,0,0,0
2025-10-03 02:15:00+00:00,271,29.999999998835847,40.07438463402072,0,0,0
2025-10-03 02:30:00+00:00,271,40.00000000087312,40.70892069643068,0,0,0
2025-10-03 02:45:00+00:00,271,39.999999999054126,40.65729024061544,0,0,0
2025-10-03 03:00:00+00:00,271,40.00000000087312,40.47037508917133,0,0,0
2025-10-03 03:15:00+00:00,271,49.9999999992724,40.27073656102444,0,0,0
2025-10-03 03:30:00+00:00,271,50.000000001091394,40.46880165519365,0,0,0
2025-10-03 03:45:00+00:00,271,39.999999999054126,41.84389298648812,0,0,0
2025-10-03 04:00:00+00:00,271,50.000000001091394,47.77849833428514,0,0,0
2025-10-03 04:15:00+00:00,271,39.999999999054126,43.39865439914698,0,0,0
2025-10-03 04:30:00+00:00,271,40.00000000087312,47.00339642740879,0,0,0
2025-10-03 04:45:00+00:00,271,49.9999999992724,48.03073779394883,0,0,0
2025-10-03 05:00:00+00:00,271,30.00000000065484,40.82048137658578,0,0,0
2025-10-03 05:15:00+00:00,271,49.9999999992724,44.7625268781991,0,0,0
