timestamp,building_id,y_true,y_pred,over_flag,under_flag,anomaly_point
2025-10-02 08:15:00+00:00,351,40.00000000087312,49.10204122859376,0,0,0
2025-10-02 08:30:00+00:00,351,59.99999999949068,48.37942958177628,0,0,0
2025-10-02 08:45:00+00:00,351,50.000000001091394,46.48053680622263,0,0,0
2025-10-02 09:00:00+00:00,351,49.9999999992724,48.03422975378216,0,0,0
2025-10-02 09:15:00+00:00,351,40.00000000087312,47.916976724944526,0,0,0
2025-10-02 09:30:00+00:00,351,39.999999999054126,46.30289964556138,0,0,0
2025-10-02 09:45:00+00:00,351,40.00000000087312,40.87178961231976,0,0,0
2025-10-02 10:00:00+00:00,351,29.999999998835847,40.17046100020757,0,0,0
2025-10-02 10:15:00+00:00,351,30.00000000065484,40.48714627380761,0,0,0
2025-10-02 10:30:00+00:00,351,20.00000000043656,39.83180472369553,0,0,0
2025-10-02 10:45:00+00:00,351,39.999999999054126,39.01234977150615,0,0,0
2025-10-02 11:00:00+00:00,351,20.00000000043656,30.206337877177504,0,0,0
2025-10-02 11:15:00+00:00,351,30.00000000065484,29.98111467818182,0,0,0
2025-10-02 11:30:00+00:00,351,29.999999998835847,29.194028787188497,0,0,0
2025-10-02 11:45:00+00:00,351,20.00000000043656,29.260915632198834,0,0,0
2025-10-02 12:00:00+00:00,351,30.00000000065484,29.20082050985017,0,0,0
2025-10-02 12:15:00+00:00,351,19.999999998617568,21.892616711915228,0,0,0
2025-10-02 12:30:00+00:00,351,20.00000000043656,22.14902544689292,0,0,0
2025-10-02 12:45:00+00:00,351,20.00000000043656,20.56478545439255,0,0,0
2025-10-02 13:00:00+00:00,351,20.00000000043656,20.189596181259823,0,0,0
2025-10-02 13:15:00+00:00,351,19.999999998617568,19.97824386635878,0,0,0
2025-10-02 13:30:00+00:00,351,20.00000000043656,20.089949169840025,0,0,0
2025-10-02 13:45:00+00:00,351,20.00000000043656,20.083272108546133,0,0,0
2025-10-02 14:00:00+00:00,351,10.00000000021828,19.92933372483199,0,0,0
2025-10-02 14:15:00+00:00,351,20.00000000043656,20.08202261377801,0,0,0
2025-10-02 14:30:00+00:00,351,19.999999998617568,19.85248861856472,0,0,0
2025-10-02 14:45:00+00:00,351,20.00000000043656,19.874645749861408,0,0,0
2025-10-02 15:00:00+00:00,351,0.0,20.043270212874035,0,0,0
2025-10-02 15:15:00+00:00,351,0.0,20.13242256773417,0,0,0
2025-10-02 15:30:00+00:00,351,0.0,9.984219257595536,0,0,0
2025-10-02 15:45:00+00:00,351,20.00000000043656,1.3883832211203853,0,0,0
2025-10-02 16:00:00+00:00,351,30.00000000065484,18.06847161184675,0,0,0
2025-10-02 16:15:00+00:00,351,19.999999998617568,20.050380003028536,0,0,0
